"","ss","age","probe_type","acc","rt"
"1530",1112,0,"otherpresented",1,470
"1531",1112,0,"otherpresented",1,742
"1532",1112,0,"otherpresented",1,694
"1533",1112,0,"lastpresented",1,358
"1534",1112,0,"new",1,558
"1535",1112,0,"new",1,774
"1536",1112,0,"otherpresented",1,465
"1537",1112,0,"new",0,465
"1538",1112,0,"new",0,529
"1539",1112,0,"lastpresented",1,405
"1540",1112,0,"new",1,719
"1541",1112,0,"new",1,1062
"1542",1112,0,"new",1,722
"1543",1112,0,"otherpresented",1,596
"1544",1112,0,"new",0,1082
"1545",1112,0,"lastpresented",1,916
"1546",1112,0,"new",1,675
"1547",1112,0,"new",0,666
"1548",1112,0,"lastpresented",1,581
"1549",1112,0,"new",1,574
"1550",1112,0,"lastpresented",1,478
"1551",1112,0,"lastpresented",1,576
"1552",1112,0,"otherpresented",0,564
"1553",1112,0,"new",1,753
"1554",1112,0,"otherpresented",1,842
"1555",1112,0,"otherpresented",1,478
"1556",1112,0,"otherpresented",1,466
"1557",1112,0,"otherpresented",1,782
"1558",1112,0,"lastpresented",1,430
"1559",1112,0,"otherpresented",1,371
"1560",1112,0,"otherpresented",0,480
"1561",1112,0,"lastpresented",1,296
"1562",1112,0,"lastpresented",1,511
"1563",1112,0,"new",1,581
"1564",1112,0,"new",1,1148
"1565",1112,0,"lastpresented",1,405
"1566",1112,0,"new",1,648
"1567",1112,0,"otherpresented",0,832
"1568",1112,0,"otherpresented",1,666
"1569",1112,0,"otherpresented",1,634
"1570",1112,0,"otherpresented",1,753
"1571",1112,0,"lastpresented",0,642
"1572",1112,0,"new",0,719
"1573",1112,0,"otherpresented",1,415
"1574",1112,0,"otherpresented",1,512
"1575",1112,0,"otherpresented",1,699
"1576",1113,178,"lastpresented",1,821
"1577",1113,178,"otherpresented",1,788
"1578",1113,178,"otherpresented",1,742
"1579",1113,178,"lastpresented",1,779
"1580",1113,178,"lastpresented",1,734
"1581",1113,178,"new",1,640
"1582",1113,178,"lastpresented",1,502
"1583",1113,178,"lastpresented",1,616
"1584",1113,178,"otherpresented",1,275
"1585",1113,178,"lastpresented",1,636
"1586",1113,178,"new",1,749
"1587",1113,178,"otherpresented",1,673
"1588",1113,178,"new",1,664
"1589",1113,178,"new",1,563
"1590",1113,178,"new",1,630
"1591",1113,178,"lastpresented",1,746
"1592",1113,178,"lastpresented",1,718
"1593",1113,178,"new",1,619
"1594",1113,178,"otherpresented",1,623
"1595",1113,178,"lastpresented",1,581
"1596",1113,178,"lastpresented",1,681
"1597",1113,178,"lastpresented",1,459
"1598",1113,178,"otherpresented",1,755
"1599",1113,178,"new",1,774
"1600",1113,178,"lastpresented",1,608
"1601",1113,178,"new",1,708
"1602",1113,178,"lastpresented",1,568
"1603",1113,178,"otherpresented",1,802
"1604",1113,178,"new",1,667
"1605",1113,178,"otherpresented",0,597
"1606",1113,178,"lastpresented",1,795
"1607",1113,178,"lastpresented",1,568
"1608",1113,178,"lastpresented",1,603
"1609",1113,178,"lastpresented",1,747
"1610",1113,178,"new",1,709
"1611",1113,178,"new",1,665
"1612",1113,178,"lastpresented",1,632
"1613",1113,178,"otherpresented",1,643
"1614",1113,178,"otherpresented",1,797
"1615",1113,178,"new",1,1659
"1616",1113,178,"new",1,732
"1617",1113,178,"otherpresented",1,1476
"1618",1113,178,"lastpresented",1,950
"1619",1113,178,"lastpresented",1,849
"1620",1113,178,"lastpresented",1,628
"1621",1113,178,"lastpresented",1,950
"1622",1113,178,"lastpresented",1,905
"1623",1113,178,"otherpresented",1,1116
"1624",1113,178,"new",1,1106
"1625",1113,178,"lastpresented",1,702
"1626",1113,178,"new",1,1271
"1627",1113,178,"otherpresented",1,1685
"1628",1113,178,"new",1,768
"1629",1113,178,"lastpresented",1,874
"1630",1113,178,"lastpresented",1,746
"1631",1113,178,"otherpresented",1,1492
"1632",1113,178,"lastpresented",1,723
"1633",1113,178,"otherpresented",1,1069
"1634",1113,178,"lastpresented",1,700
"1635",1113,178,"new",1,803
"1636",1113,178,"new",1,1780
"1637",1113,178,"otherpresented",1,1102
"1638",1113,178,"otherpresented",1,1109
"1639",1113,178,"new",1,1103
"1640",1113,178,"new",0,0
"1641",1113,178,"otherpresented",1,934
"1642",1113,178,"new",1,880
"1643",1113,178,"new",1,956
"1644",1113,178,"otherpresented",1,868
"1645",1113,178,"otherpresented",1,759
"1646",1113,178,"lastpresented",1,803
"1647",1113,178,"new",1,819
"1648",1113,178,"otherpresented",1,742
"1649",1113,178,"otherpresented",1,779
"1650",1113,178,"otherpresented",1,712
"1651",1113,178,"otherpresented",1,733
"1652",1113,178,"new",1,913
"1653",1113,178,"lastpresented",0,0
"1654",1113,178,"otherpresented",1,839
"1655",1113,178,"otherpresented",1,800
"1656",1113,178,"lastpresented",1,705
"1657",1113,178,"lastpresented",1,653
"1658",1113,178,"new",1,753
"1659",1113,178,"new",1,927
"1660",1113,178,"lastpresented",1,544
"1661",1113,178,"new",1,779
"1662",1113,178,"otherpresented",1,1777
"1663",1113,178,"lastpresented",1,533
"1664",1113,178,"new",1,1473
"1665",1113,178,"lastpresented",1,928
"1666",1113,178,"otherpresented",0,876
"1667",1113,178,"otherpresented",0,0
"1668",1113,178,"new",1,783
"1669",1113,178,"otherpresented",1,618
"1670",1113,178,"otherpresented",1,517
"1671",1113,178,"new",1,637
"1672",1113,178,"otherpresented",1,616
"1673",1113,178,"new",1,717
"1674",1113,178,"new",1,1043
"1675",1113,178,"new",1,726
"1676",1113,178,"otherpresented",0,654
"1677",1113,178,"new",1,700
"1678",1113,178,"otherpresented",1,818
"1679",1113,178,"otherpresented",1,952
"1680",1113,178,"new",1,710
"1681",1114,179,"new",1,744
"1682",1114,179,"lastpresented",1,872
"1683",1114,179,"lastpresented",1,777
"1684",1114,179,"lastpresented",1,863
"1685",1114,179,"otherpresented",1,656
"1686",1114,179,"otherpresented",1,856
"1687",1114,179,"lastpresented",1,671
"1688",1114,179,"lastpresented",1,670
"1689",1114,179,"otherpresented",1,970
"1690",1114,179,"otherpresented",1,848
"1691",1114,179,"otherpresented",1,658
"1692",1114,179,"otherpresented",1,781
"1693",1114,179,"otherpresented",1,520
"1694",1114,179,"new",1,1031
"1695",1114,179,"otherpresented",1,730
"1696",1114,179,"otherpresented",1,665
"1697",1114,179,"new",0,387
"1698",1114,179,"otherpresented",1,886
"1699",1114,179,"lastpresented",1,639
"1700",1114,179,"new",1,779
"1701",1114,179,"lastpresented",0,720
"1702",1114,179,"lastpresented",1,1044
"1703",1114,179,"otherpresented",0,0
"1704",1114,179,"new",1,816
"1705",1114,179,"new",1,778
"1706",1114,179,"otherpresented",0,665
"1707",1114,179,"lastpresented",1,532
"1708",1114,179,"new",1,989
"1709",1114,179,"lastpresented",1,612
"1710",1114,179,"lastpresented",0,0
"1711",1114,179,"new",1,1142
"1712",1114,179,"lastpresented",1,798
"1713",1114,179,"lastpresented",1,860
"1714",1114,179,"new",1,927
"1715",1114,179,"otherpresented",1,1050
"1716",1114,179,"lastpresented",1,915
"1717",1114,179,"new",0,1027
"1718",1114,179,"otherpresented",1,1040
"1719",1114,179,"new",1,1215
"1720",1114,179,"lastpresented",1,796
"1721",1114,179,"otherpresented",1,972
"1722",1114,179,"new",1,1689
"1723",1114,179,"new",1,1303
"1724",1114,179,"new",1,1410
"1725",1114,179,"lastpresented",1,880
"1726",1114,179,"otherpresented",1,1128
"1727",1114,179,"lastpresented",1,1133
"1728",1114,179,"lastpresented",1,1022
"1729",1114,179,"lastpresented",1,875
"1730",1114,179,"new",1,1310
"1731",1114,179,"new",1,1283
"1732",1114,179,"lastpresented",1,1012
"1733",1114,179,"lastpresented",1,799
"1734",1114,179,"new",1,1275
"1735",1114,179,"new",1,1623
"1736",1114,179,"new",1,1061
"1737",1114,179,"otherpresented",1,893
"1738",1114,179,"new",1,973
"1739",1114,179,"otherpresented",1,890
"1740",1114,179,"new",1,977
"1741",1114,179,"otherpresented",1,876
"1742",1114,179,"lastpresented",1,759
"1743",1114,179,"lastpresented",1,858
"1744",1114,179,"new",1,1418
"1745",1114,179,"otherpresented",1,1053
"1746",1114,179,"otherpresented",1,948
"1747",1114,179,"lastpresented",1,827
"1748",1114,179,"otherpresented",1,811
"1749",1114,179,"lastpresented",1,628
"1750",1114,179,"lastpresented",1,798
"1751",1114,179,"otherpresented",1,814
"1752",1114,179,"new",1,1198
"1753",1114,179,"otherpresented",1,921
"1754",1114,179,"lastpresented",1,753
"1755",1114,179,"lastpresented",1,641
"1756",1114,179,"otherpresented",1,1028
"1757",1114,179,"otherpresented",1,587
"1758",1114,179,"new",1,1052
"1759",1114,179,"otherpresented",1,804
"1760",1114,179,"otherpresented",1,741
"1761",1114,179,"lastpresented",1,743
"1762",1114,179,"otherpresented",1,833
"1763",1114,179,"otherpresented",1,909
"1764",1114,179,"otherpresented",1,1736
"1765",1114,179,"lastpresented",1,1333
"1766",1114,179,"new",1,987
"1767",1114,179,"new",1,1254
"1768",1114,179,"new",1,956
"1769",1114,179,"otherpresented",1,1190
"1770",1114,179,"lastpresented",1,919
"1771",1114,179,"new",0,741
"1772",1114,179,"otherpresented",1,927
"1773",1114,179,"lastpresented",1,591
"1774",1114,179,"new",1,811
"1775",1114,179,"new",1,1027
"1776",1114,179,"new",1,676
"1777",1114,179,"lastpresented",0,1141
"1778",1114,179,"new",1,920
"1779",1114,179,"otherpresented",1,939
"1780",1114,179,"new",1,780
"1781",1114,179,"lastpresented",1,720
"1782",1114,179,"lastpresented",1,620
"1783",1114,179,"new",1,694
"1784",1114,179,"new",1,647
"1785",1114,179,"otherpresented",0,872
"1786",1115,1,"otherpresented",1,937
"1787",1115,1,"lastpresented",1,975
"1788",1115,1,"otherpresented",1,776
"1789",1115,1,"lastpresented",1,821
"1790",1115,1,"otherpresented",1,856
"1791",1115,1,"otherpresented",1,600
"1792",1115,1,"otherpresented",1,550
"1793",1115,1,"new",1,755
"1794",1115,1,"lastpresented",1,724
"1795",1115,1,"lastpresented",1,721
"1796",1115,1,"otherpresented",1,926
"1797",1115,1,"otherpresented",1,637
"1798",1115,1,"new",1,893
"1799",1115,1,"otherpresented",0,620
"1800",1115,1,"lastpresented",1,1095
"1801",1115,1,"new",1,768
"1802",1115,1,"lastpresented",1,735
"1803",1115,1,"otherpresented",1,657
"1804",1115,1,"new",1,1489
"1805",1115,1,"lastpresented",1,617
"1806",1115,1,"new",1,723
"1807",1115,1,"lastpresented",0,1391
"1808",1115,1,"new",1,1029
"1809",1115,1,"new",1,750
"1810",1115,1,"new",1,763
"1811",1115,1,"lastpresented",1,1378
"1812",1115,1,"lastpresented",1,996
"1813",1115,1,"otherpresented",1,1212
"1814",1115,1,"new",1,851
"1815",1115,1,"new",1,814
"1816",1115,1,"lastpresented",1,1063
"1817",1115,1,"new",1,965
"1818",1115,1,"otherpresented",1,936
"1819",1115,1,"otherpresented",1,1088
"1820",1115,1,"otherpresented",1,795
"1821",1115,1,"new",1,971
"1822",1115,1,"new",1,695
"1823",1115,1,"lastpresented",1,726
"1824",1115,1,"otherpresented",1,1020
"1825",1115,1,"new",1,801
"1826",1115,1,"new",1,823
"1827",1115,1,"lastpresented",1,879
"1828",1115,1,"new",1,1780
"1829",1115,1,"otherpresented",1,855
"1830",1115,1,"lastpresented",1,783
"1831",1115,1,"new",1,973
"1832",1115,1,"otherpresented",1,1124
"1833",1115,1,"otherpresented",1,897
"1834",1115,1,"lastpresented",1,1008
"1835",1115,1,"lastpresented",1,709
"1836",1115,1,"lastpresented",1,832
"1837",1115,1,"new",1,1231
"1838",1115,1,"otherpresented",1,1025
"1839",1115,1,"lastpresented",1,701
"1840",1115,1,"new",1,741
"1841",1115,1,"new",1,998
"1842",1115,1,"otherpresented",1,938
"1843",1115,1,"new",1,889
"1844",1115,1,"otherpresented",1,1339
"1845",1115,1,"lastpresented",1,927
"1846",1115,1,"lastpresented",1,920
"1847",1115,1,"new",1,1210
"1848",1115,1,"lastpresented",1,842
"1849",1115,1,"lastpresented",1,856
"1850",1115,1,"otherpresented",1,1347
"1851",1115,1,"lastpresented",1,800
"1852",1115,1,"new",1,904
"1853",1115,1,"lastpresented",1,1095
"1854",1115,1,"new",1,1007
"1855",1115,1,"lastpresented",1,845
"1856",1115,1,"new",1,1105
"1857",1115,1,"otherpresented",1,1003
"1858",1115,1,"otherpresented",1,1288
"1859",1115,1,"otherpresented",1,971
"1860",1115,1,"new",1,1248
"1861",1115,1,"lastpresented",1,904
"1862",1115,1,"lastpresented",1,841
"1863",1115,1,"new",1,1149
"1864",1115,1,"lastpresented",1,1156
"1865",1115,1,"lastpresented",1,845
"1866",1115,1,"lastpresented",1,941
"1867",1115,1,"new",1,1469
"1868",1115,1,"lastpresented",1,1045
"1869",1115,1,"new",1,971
"1870",1115,1,"otherpresented",1,981
"1871",1115,1,"otherpresented",1,944
"1872",1115,1,"new",1,966
"1873",1115,1,"new",1,1343
"1874",1115,1,"new",1,1565
"1875",1115,1,"otherpresented",1,1234
"1876",1115,1,"lastpresented",1,1526
"1877",1115,1,"otherpresented",1,1020
"1878",1115,1,"otherpresented",1,964
"1879",1115,1,"lastpresented",1,1328
"1880",1115,1,"lastpresented",1,1142
"1881",1115,1,"new",1,1546
"1882",1115,1,"otherpresented",1,1024
"1883",1115,1,"otherpresented",1,1210
"1884",1115,1,"otherpresented",1,1648
"1885",1115,1,"new",1,1132
"1886",1115,1,"otherpresented",1,1278
"1887",1115,1,"otherpresented",1,815
"1888",1115,1,"new",1,1104
"1889",1115,1,"otherpresented",1,1055
"1890",1115,1,"lastpresented",1,1321
"1891",1117,1,"new",1,1299
"1892",1117,1,"otherpresented",1,1481
"1893",1117,1,"lastpresented",1,1071
"1894",1117,1,"lastpresented",1,1211
"1895",1117,1,"lastpresented",1,1073
"1896",1117,1,"new",1,1400
"1897",1117,1,"lastpresented",1,1715
"1898",1117,1,"otherpresented",0,0
"1899",1117,1,"new",1,1295
"1900",1117,1,"new",1,1340
"1901",1117,1,"new",1,1497
"1902",1117,1,"lastpresented",1,1758
"1903",1117,1,"new",1,1319
"1904",1117,1,"otherpresented",1,1483
"1905",1117,1,"new",1,1628
"1906",1117,1,"otherpresented",1,1423
"1907",1117,1,"lastpresented",1,979
"1908",1117,1,"otherpresented",0,0
"1909",1117,1,"new",1,1580
"1910",1117,1,"otherpresented",0,0
"1911",1117,1,"new",1,1473
"1912",1117,1,"otherpresented",0,0
"1913",1117,1,"new",1,1668
"1914",1117,1,"otherpresented",1,1308
"1915",1117,1,"new",1,1297
"1916",1117,1,"otherpresented",1,1411
"1917",1117,1,"otherpresented",1,1242
"1918",1117,1,"new",1,1520
"1919",1117,1,"lastpresented",1,1753
"1920",1117,1,"lastpresented",1,1152
"1921",1117,1,"otherpresented",1,1066
"1922",1117,1,"lastpresented",1,1100
"1923",1117,1,"otherpresented",1,1194
"1924",1117,1,"new",1,1549
"1925",1117,1,"new",1,1446
"1926",1117,1,"new",1,1396
"1927",1117,1,"lastpresented",1,1238
"1928",1117,1,"otherpresented",1,1146
"1929",1117,1,"new",1,1187
"1930",1117,1,"lastpresented",1,1089
"1931",1117,1,"new",1,1547
"1932",1117,1,"lastpresented",1,1166
"1933",1117,1,"new",1,1363
"1934",1117,1,"lastpresented",1,1039
"1935",1117,1,"otherpresented",1,1204
"1936",1117,1,"lastpresented",1,1302
"1937",1117,1,"otherpresented",1,1014
"1938",1117,1,"otherpresented",1,1223
"1939",1117,1,"otherpresented",1,1155
"1940",1117,1,"otherpresented",1,1178
"1941",1117,1,"new",1,1338
"1942",1117,1,"otherpresented",1,1509
"1943",1117,1,"otherpresented",1,1209
"1944",1117,1,"lastpresented",1,893
"1945",1117,1,"lastpresented",1,768
"1946",1117,1,"otherpresented",1,835
"1947",1117,1,"new",1,1676
"1948",1117,1,"new",1,1140
"1949",1117,1,"new",1,945
"1950",1117,1,"otherpresented",1,943
"1951",1117,1,"new",1,1080
"1952",1117,1,"lastpresented",1,962
"1953",1117,1,"lastpresented",1,727
"1954",1117,1,"new",1,1030
"1955",1117,1,"otherpresented",1,1009
"1956",1117,1,"otherpresented",1,1288
"1957",1117,1,"lastpresented",1,897
"1958",1117,1,"new",1,1355
"1959",1117,1,"lastpresented",1,743
"1960",1117,1,"new",1,1082
"1961",1117,1,"lastpresented",1,801
"1962",1117,1,"lastpresented",1,829
"1963",1117,1,"otherpresented",1,1079
"1964",1117,1,"new",1,1003
"1965",1117,1,"otherpresented",1,1607
"1966",1117,1,"otherpresented",1,1373
"1967",1117,1,"lastpresented",1,822
"1968",1117,1,"lastpresented",1,1022
"1969",1117,1,"lastpresented",1,949
"1970",1117,1,"lastpresented",1,825
"1971",1117,1,"otherpresented",1,1053
"1972",1117,1,"new",1,1452
"1973",1117,1,"lastpresented",1,1026
"1974",1117,1,"new",1,1090
"1975",1117,1,"lastpresented",1,953
"1976",1117,1,"otherpresented",1,1924
"1977",1117,1,"new",1,1209
"1978",1117,1,"new",1,887
"1979",1117,1,"otherpresented",1,995
"1980",1117,1,"otherpresented",1,982
"1981",1117,1,"otherpresented",1,997
"1982",1117,1,"otherpresented",1,842
"1983",1117,1,"lastpresented",1,998
"1984",1117,1,"lastpresented",1,951
"1985",1117,1,"lastpresented",1,1016
"1986",1117,1,"new",1,1060
"1987",1117,1,"lastpresented",1,729
"1988",1117,1,"otherpresented",1,1117
"1989",1117,1,"new",1,1579
"1990",1117,1,"new",1,1316
"1991",1117,1,"new",0,855
"1992",1117,1,"otherpresented",1,1291
"1993",1117,1,"lastpresented",1,1255
"1994",1117,1,"lastpresented",1,1148
"1995",1117,1,"lastpresented",1,758
"1996",1119,1,"lastpresented",1,1046
"1997",1119,1,"lastpresented",1,746
"1998",1119,1,"lastpresented",1,755
"1999",1119,1,"new",0,0
"2000",1119,1,"otherpresented",1,1046
"2001",1119,1,"new",1,655
"2002",1119,1,"new",1,866
"2003",1119,1,"otherpresented",1,1003
"2004",1119,1,"lastpresented",1,873
"2005",1119,1,"lastpresented",1,555
"2006",1119,1,"new",1,902
"2007",1119,1,"otherpresented",1,580
"2008",1119,1,"otherpresented",1,655
"2009",1119,1,"otherpresented",1,768
"2010",1119,1,"otherpresented",1,584
"2011",1119,1,"lastpresented",1,533
"2012",1119,1,"lastpresented",1,787
"2013",1119,1,"new",1,877
"2014",1119,1,"lastpresented",1,447
"2015",1119,1,"otherpresented",1,599
"2016",1119,1,"new",1,706
"2017",1119,1,"otherpresented",1,574
"2018",1119,1,"lastpresented",1,580
"2019",1119,1,"otherpresented",1,1396
"2020",1119,1,"new",1,806
"2021",1119,1,"new",1,686
"2022",1119,1,"otherpresented",1,1766
"2023",1119,1,"lastpresented",1,818
"2024",1119,1,"new",1,621
"2025",1119,1,"lastpresented",1,960
"2026",1119,1,"otherpresented",1,680
"2027",1119,1,"new",1,729
"2028",1119,1,"lastpresented",1,674
"2029",1119,1,"new",1,327
"2030",1119,1,"new",1,772
"2031",1119,1,"new",1,907
"2032",1119,1,"lastpresented",1,565
"2033",1119,1,"new",1,627
"2034",1119,1,"lastpresented",1,676
"2035",1119,1,"otherpresented",1,1367
"2036",1119,1,"otherpresented",1,717
"2037",1119,1,"lastpresented",0,967
"2038",1119,1,"lastpresented",1,698
"2039",1119,1,"lastpresented",1,801
"2040",1119,1,"otherpresented",1,963
"2041",1119,1,"otherpresented",1,686
"2042",1119,1,"new",1,708
"2043",1119,1,"new",1,756
"2044",1119,1,"new",1,607
"2045",1119,1,"new",1,603
"2046",1119,1,"new",1,703
"2047",1119,1,"otherpresented",1,706
"2048",1119,1,"lastpresented",1,742
"2049",1119,1,"lastpresented",1,638
"2050",1119,1,"new",1,571
"2051",1119,1,"new",1,580
"2052",1119,1,"lastpresented",1,619
"2053",1119,1,"lastpresented",1,619
"2054",1119,1,"otherpresented",1,633
"2055",1119,1,"new",1,906
"2056",1119,1,"otherpresented",1,602
"2057",1119,1,"new",1,938
"2058",1119,1,"otherpresented",1,530
"2059",1119,1,"lastpresented",1,563
"2060",1119,1,"new",1,576
"2061",1119,1,"new",1,617
"2062",1119,1,"otherpresented",0,1214
"2063",1119,1,"otherpresented",0,769
"2064",1119,1,"otherpresented",1,943
"2065",1119,1,"lastpresented",1,460
"2066",1119,1,"otherpresented",1,496
"2067",1119,1,"new",1,827
"2068",1119,1,"lastpresented",1,745
"2069",1119,1,"new",1,625
"2070",1119,1,"otherpresented",1,799
"2071",1119,1,"otherpresented",1,884
"2072",1119,1,"lastpresented",1,620
"2073",1119,1,"lastpresented",1,622
"2074",1119,1,"new",1,857
"2075",1119,1,"new",1,625
"2076",1119,1,"new",1,619
"2077",1119,1,"new",1,789
"2078",1119,1,"otherpresented",0,932
"2079",1119,1,"otherpresented",1,837
"2080",1119,1,"new",1,1023
"2081",1119,1,"lastpresented",1,822
"2082",1119,1,"otherpresented",1,826
"2083",1119,1,"new",1,1077
"2084",1119,1,"lastpresented",1,710
"2085",1119,1,"lastpresented",1,729
"2086",1119,1,"new",1,580
"2087",1119,1,"lastpresented",1,548
"2088",1119,1,"otherpresented",0,802
"2089",1119,1,"otherpresented",1,576
"2090",1119,1,"lastpresented",0,494
"2091",1119,1,"otherpresented",1,1074
"2092",1119,1,"lastpresented",1,552
"2093",1119,1,"otherpresented",1,1790
"2094",1119,1,"otherpresented",1,599
"2095",1119,1,"lastpresented",1,602
"2096",1119,1,"otherpresented",1,586
"2097",1119,1,"lastpresented",1,835
"2098",1119,1,"new",1,951
"2099",1119,1,"lastpresented",1,529
"2100",1119,1,"otherpresented",1,652
"2101",1120,1,"lastpresented",1,783
"2102",1120,1,"lastpresented",0,812
"2103",1120,1,"lastpresented",1,768
"2104",1120,1,"lastpresented",1,725
"2105",1120,1,"new",1,725
"2106",1120,1,"new",1,643
"2107",1120,1,"otherpresented",1,723
"2108",1120,1,"otherpresented",0,760
"2109",1120,1,"new",1,894
"2110",1120,1,"otherpresented",0,979
"2111",1120,1,"lastpresented",1,649
"2112",1120,1,"lastpresented",1,642
"2113",1120,1,"otherpresented",1,689
"2114",1120,1,"new",1,651
"2115",1120,1,"new",1,848
"2116",1120,1,"lastpresented",1,573
"2117",1120,1,"lastpresented",1,593
"2118",1120,1,"new",1,771
"2119",1120,1,"otherpresented",1,1637
"2120",1120,1,"otherpresented",1,965
"2121",1120,1,"lastpresented",1,672
"2122",1120,1,"new",1,738
"2123",1120,1,"otherpresented",1,951
"2124",1120,1,"lastpresented",1,658
"2125",1120,1,"lastpresented",1,1017
"2126",1120,1,"lastpresented",1,546
"2127",1120,1,"otherpresented",1,861
"2128",1120,1,"new",1,710
"2129",1120,1,"new",1,804
"2130",1120,1,"new",1,869
"2131",1120,1,"new",1,722
"2132",1120,1,"otherpresented",1,723
"2133",1120,1,"otherpresented",1,823
"2134",1120,1,"otherpresented",1,748
"2135",1120,1,"otherpresented",1,647
"2136",1120,1,"new",1,1228
"2137",1120,1,"otherpresented",1,662
"2138",1120,1,"lastpresented",1,946
"2139",1120,1,"otherpresented",1,614
"2140",1120,1,"otherpresented",1,838
"2141",1120,1,"lastpresented",1,645
"2142",1120,1,"lastpresented",1,736
"2143",1120,1,"new",1,819
"2144",1120,1,"new",1,1782
"2145",1120,1,"lastpresented",0,1229
"2146",1120,1,"lastpresented",1,752
"2147",1120,1,"otherpresented",1,895
"2148",1120,1,"new",1,910
"2149",1120,1,"new",1,723
"2150",1120,1,"lastpresented",0,1267
"2151",1120,1,"otherpresented",1,901
"2152",1120,1,"otherpresented",1,732
"2153",1120,1,"lastpresented",1,548
"2154",1120,1,"new",1,973
"2155",1120,1,"otherpresented",1,842
"2156",1120,1,"otherpresented",1,685
"2157",1120,1,"otherpresented",1,571
"2158",1120,1,"otherpresented",1,562
"2159",1120,1,"otherpresented",1,748
"2160",1120,1,"new",1,753
"2161",1120,1,"new",1,794
"2162",1120,1,"new",1,721
"2163",1120,1,"otherpresented",0,845
"2164",1120,1,"lastpresented",1,922
"2165",1120,1,"new",1,1238
"2166",1120,1,"new",1,1820
"2167",1120,1,"otherpresented",1,922
"2168",1120,1,"new",1,1782
"2169",1120,1,"lastpresented",1,837
"2170",1120,1,"otherpresented",1,774
"2171",1120,1,"otherpresented",1,714
"2172",1120,1,"lastpresented",1,780
"2173",1120,1,"lastpresented",1,1741
"2174",1120,1,"new",1,1750
"2175",1120,1,"lastpresented",1,527
"2176",1120,1,"lastpresented",1,645
"2177",1120,1,"lastpresented",1,509
"2178",1120,1,"otherpresented",1,794
"2179",1120,1,"new",1,925
"2180",1120,1,"lastpresented",1,663
"2181",1120,1,"new",1,790
"2182",1120,1,"otherpresented",1,995
"2183",1120,1,"lastpresented",1,554
"2184",1120,1,"otherpresented",1,772
"2185",1120,1,"lastpresented",1,557
"2186",1120,1,"new",1,961
"2187",1120,1,"lastpresented",1,697
"2188",1120,1,"new",1,985
"2189",1120,1,"otherpresented",1,573
"2190",1120,1,"lastpresented",1,544
"2191",1120,1,"lastpresented",0,1173
"2192",1120,1,"new",1,854
"2193",1120,1,"new",1,1366
"2194",1120,1,"otherpresented",1,575
"2195",1120,1,"lastpresented",1,614
"2196",1120,1,"otherpresented",1,637
"2197",1120,1,"new",1,863
"2198",1120,1,"new",1,1170
"2199",1120,1,"new",1,899
"2200",1120,1,"otherpresented",1,599
"2201",1120,1,"lastpresented",1,1543
"2202",1120,1,"new",1,743
"2203",1120,1,"otherpresented",0,927
"2204",1120,1,"new",1,776
"2205",1120,1,"lastpresented",1,498
"2206",1122,179,"otherpresented",1,848
"2207",1122,179,"new",1,1070
"2208",1122,179,"lastpresented",1,923
"2209",1122,179,"otherpresented",1,909
"2210",1122,179,"otherpresented",1,779
"2211",1122,179,"new",1,1024
"2212",1122,179,"lastpresented",1,835
"2213",1122,179,"otherpresented",1,798
"2214",1122,179,"lastpresented",1,910
"2215",1122,179,"lastpresented",1,832
"2216",1122,179,"otherpresented",1,815
"2217",1122,179,"lastpresented",1,803
"2218",1122,179,"lastpresented",1,847
"2219",1122,179,"lastpresented",1,750
"2220",1122,179,"otherpresented",1,690
"2221",1122,179,"new",1,1683
"2222",1122,179,"lastpresented",1,905
"2223",1122,179,"new",1,1130
"2224",1122,179,"lastpresented",1,950
"2225",1122,179,"new",1,1182
"2226",1122,179,"otherpresented",0,1036
"2227",1122,179,"lastpresented",1,1111
"2228",1122,179,"lastpresented",1,795
"2229",1122,179,"otherpresented",1,1270
"2230",1122,179,"new",1,1023
"2231",1122,179,"new",1,1003
"2232",1122,179,"otherpresented",1,925
"2233",1122,179,"lastpresented",1,980
"2234",1122,179,"lastpresented",1,846
"2235",1122,179,"new",1,1126
"2236",1122,179,"otherpresented",0,738
"2237",1122,179,"otherpresented",1,1080
"2238",1122,179,"otherpresented",1,1060
"2239",1122,179,"lastpresented",1,980
"2240",1122,179,"otherpresented",1,867
"2241",1122,179,"new",1,1260
"2242",1122,179,"new",1,1228
"2243",1122,179,"otherpresented",1,1043
"2244",1122,179,"lastpresented",1,823
"2245",1122,179,"lastpresented",1,828
"2246",1122,179,"lastpresented",1,972
"2247",1122,179,"lastpresented",1,913
"2248",1122,179,"lastpresented",1,849
"2249",1122,179,"new",1,1032
"2250",1122,179,"otherpresented",0,1038
"2251",1122,179,"new",1,1068
"2252",1122,179,"lastpresented",1,860
"2253",1122,179,"otherpresented",1,890
"2254",1122,179,"lastpresented",1,1049
"2255",1122,179,"otherpresented",1,983
"2256",1122,179,"otherpresented",1,1816
"2257",1122,179,"otherpresented",1,872
"2258",1122,179,"lastpresented",1,1122
"2259",1122,179,"otherpresented",1,1893
"2260",1122,179,"new",1,1330
"2261",1122,179,"lastpresented",1,948
"2262",1122,179,"otherpresented",1,1254
"2263",1122,179,"new",1,1195
"2264",1122,179,"new",1,1010
"2265",1122,179,"new",1,1209
